TOTUSJH,TOTBSQ,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,TOTFZ,MEANPOT,EPSZ,MEANSHR,SHRGT45,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZH,TOTFY,MEANJZD,MEANALP,TOTFX,EPSY,EPSX,R_VALUE,FLARE_CLASS
1.346302624938289e-09,0.2024720979336388,2.338691740266796e-12,0.3329941101259953,1.1320944182102721e-12,0.2869244266330397,0.2051936502936952,1.3333084636357741e-14,0.1425246691331026,1.0322465104906088e-11,0.5313236442735623,6.623313009157528e-12,2.53411874817644e-13,3.83028608830216e-11,8.35997937542743e-14,8.507083926190262e-13,3.8928582579700333e-13,0.4670356850340789,0.4330966744168202,1.3504308782330554e-11,0.4353773284959618,0.2439967324184142,6.176547120984033e-12,0.2157969362821761,0.0
1.3460197401116147e-09,0.2024720979335904,2.383669650551923e-12,0.3329941101259977,1.1268555533128222e-12,0.2869244266330401,0.2051936502936599,1.2226331058684536e-14,0.1425246691331436,1.0205586375988672e-11,0.5313236442735636,6.6108507557061094e-12,2.39048364436556e-13,3.83028608830216e-11,7.893685705084864e-14,8.507083926190262e-13,3.962247197009106e-13,0.4670356850340883,0.4330966744168247,1.3504308782330554e-11,0.4353773284959795,0.2439967324184135,5.544413886338084e-12,0.2157969362821929,0.0
1.3458656411557968e-09,0.2024720979335651,2.431013723658282e-12,0.3329941101259977,1.1294715163145952e-12,0.2869244266330401,0.2051936502936422,1.3333084636357741e-14,0.1425246691332182,1.0134726391441971e-11,0.5313236442735642,6.596112545054211e-12,2.287892097996292e-13,3.83028608830216e-11,7.893685705084864e-14,8.361089598452054e-13,3.99708044440672e-13,0.4670356850340883,0.4330966744168607,1.3504308782330554e-11,0.4353773284959952,0.2439967324184135,5.242622308498923e-12,0.2157969362821649,0.0
1.345660027851636e-09,0.2024720979335314,2.4807170206919693e-12,0.3329941101259971,1.1242257125232413e-12,0.2869244266330397,0.2051936502936167,1.3333084636357741e-14,0.142524669133262,1.0127648719659987e-11,0.5313236442735668,6.5881744504281414e-12,2.257118103532463e-13,3.83028608830216e-11,7.893685705084864e-14,8.118505867571457e-13,4.031774913926256e-13,0.4670356850340883,0.4330966744169946,1.3504308782330554e-11,0.4353773284960079,0.2439967324184164,5.002004019316608e-12,0.2157969362821387,0.0
1.3454801717216471e-09,0.2024720979334977,2.525694930977096e-12,0.3329941101259984,1.1189868476257914e-12,0.2869244266330448,0.2051936502935852,1.3333084636357741e-14,0.1425246691332965,1.0124096005981188e-11,0.531323644273568,6.577974276389398e-12,2.2160745460908518e-13,3.83028608830216e-11,8.35997937542743e-14,8.45934433613138e-13,4.066608161323871e-13,0.4670356850340883,0.4330966744169991,1.3504308782330554e-11,0.4353773284960158,0.2439967324184157,4.9082040515235895e-12,0.2157969362820695,0.0
1.3452230440691435e-09,0.2024720979334703,2.55173659979846e-12,0.332994110125999,1.1111320197265684e-12,0.2869244266330448,0.2051936502935519,1.5560469579511963e-14,0.1425246691333254,1.0131201433338788e-11,0.5313236442735751,6.553035891698755e-12,2.1545612516327142e-13,3.830608052979301e-11,8.35997937542743e-14,8.847922394750185e-13,4.101302630843407e-13,0.4670356850340883,0.433096674417016,1.3476220139807538e-11,0.4353773284960168,0.2439967324184164,4.524845775844e-12,0.2157969362820415,0.0
1.3450174307649831e-09,0.2024720979334388,2.55173659979846e-12,0.3329941101259996,1.1058862159352145e-12,0.2869244266330452,0.2051936502935087,1.7780915628762273e-14,0.1425246691333459,1.021266404777066e-11,0.5313236442735738,6.55643594971167e-12,2.2160745460908518e-13,3.830608052979301e-11,8.35997937542743e-14,9.528489108845406e-13,4.101302630843407e-13,0.4670356850340867,0.4330966744170351,1.344813149728452e-11,0.4353773284960207,0.2439967324184164,4.4962991663233246e-12,0.2157969362820135,0.0
1.3440661916774843e-09,0.2024720979333651,2.6014398968321477e-12,0.3329941101260051,1.082300915555834e-12,0.2869244266330386,0.2051936502933771,1.8891138653387432e-14,0.1425246691333962,1.0131201433338788e-11,0.0,6.536035601634183e-12,2.328900960968383e-13,3.812133941849538e-11,6.500355809180293e-14,9.965916980547718e-13,4.170969125638635e-13,0.4670356850340883,0.4330966744170385,1.3354650718611085e-11,0.4353773284960275,0.2439967324184157,4.498337466407598e-12,0.2157969362819873,0.0
1.3439889201549702e-09,0.2024720979333609,2.606172222474612e-12,0.3329941101260057,1.074439148762707e-12,0.2869244266330413,0.2051936502933849,1.8891138653387432e-14,0.1425246691334261,1.0131201433338788e-11,1.9317880628477724e-14,6.536035601634183e-12,2.31870078692964e-13,3.813122040341455e-11,6.966649479522857e-14,9.91706716746421e-13,4.2750525341972434e-13,0.4670356850340883,0.4330966744170463,1.3195666781484759e-11,0.4353773284960315,0.2439967324184171,4.473867457055469e-12,0.2157969362819331,0.0
1.3445031754599768e-09,0.2024720979333735,2.6085453241897487e-12,0.3329941101260045,1.0665773819695799e-12,0.2869244266330433,0.2051936502933869,2.0004831124964543e-14,0.1425246691334661,1.0138279105120772e-11,5.10702591327572e-15,6.534897623033942e-12,2.328900960968383e-13,3.812788973434067e-11,6.500355809180293e-14,9.868217354380704e-13,4.309885781594858e-13,0.4670356850340867,0.4330966744170373,1.3111511876218174e-11,0.4353773284960344,0.2439967324184171,4.267914147093599e-12,0.2157969362818807,0.0
1.3451457725466296e-09,0.2024720979333567,2.6109045481170767e-12,0.3329941101260057,1.0167838793151418e-12,0.2869244266330452,0.2051936502934026,1.7780915628762273e-14,0.1425246691335034,1.008515493339246e-11,0.0,6.536035601634183e-12,2.31870078692964e-13,3.811806426057274e-11,6.500355809180293e-14,9.820477764321822e-13,4.379413498512008e-13,0.4670356850340883,0.4330966744170452,1.2980616581614868e-11,0.4353773284960364,0.2439967324184164,4.2250924980891106e-12,0.215796936281791,0.0
1.346045497285786e-09,0.2024720979334029,2.6109045481170767e-12,0.3329941101260064,9.853368121426342e-13,0.2869244266330472,0.2051936502934124,1.6670692604137116e-14,0.1425246691335072,1.008515493339246e-11,3.219646771412954e-15,6.534897623033942e-12,2.328900960968383e-13,3.8094916110509296e-11,6.500355809180293e-14,9.965916980547718e-13,4.4836356849486957e-13,0.4670356850340867,0.4330966744170531,1.2737366716919496e-11,0.4353773284960364,0.2439967324184164,3.953887564578373e-12,0.21579693628169,0.0
1.3462773118533278e-09,0.2024720979334345,2.6109045481170767e-12,0.332994110126002,9.538897449701269e-13,0.2869244266330472,0.2051936502934478,1.6670692604137116e-14,0.1425246691335062,1.0138279105120772e-11,7.049916206369744e-15,6.536035601634183e-12,2.380214081387777e-13,3.8108183275653567e-11,6.500355809180293e-14,1.0111356196773613e-12,4.65752436618061e-13,0.467035685034082,0.4330966744170306,1.245692438089918e-11,0.4353773284960364,0.2439967324184171,3.943692594710058e-12,0.215796936281548,0.0
1.3465850656757539e-09,0.2024720979334514,2.613277649832213e-12,0.3329941101260008,9.407960521734535e-13,0.2869244266330468,0.2051936502934792,1.6670692604137116e-14,0.1425246691335034,1.0272893646856572e-11,1.7985612998927536e-14,6.532635543621268e-12,2.431527201807171e-13,3.8108183275653567e-11,6.500355809180293e-14,1.074362820929764e-12,4.761607774739218e-13,0.4670356850340805,0.4330966744169867,1.2054690579077487e-11,0.4353773284960364,0.2439967324184164,3.911065915573886e-12,0.2157969362812507,0.0
1.0141998352253268e-09,0.2024720979213581,1.0962036833817024e-11,0.3329941101273356,8.805178808302118e-13,0.2869244266328992,0.205193650288161,1.911248936892207e-13,0.1425246691393304,5.7953364329677015e-12,0.5313236442735745,3.5525332675589997e-12,7.756330300257019e-13,3.481176458208779e-11,1.2908563107316697e-12,2.0905499553691698e-13,6.847161726497575e-13,0.4670356850341775,0.4330966744175492,6.247224959565756e-12,0.4353773284938064,0.2666280669488428,1.0672846287307358e-11,0.2157969362783923,0.0
1.001886573703814e-09,0.2024720979209664,1.1392845000735008e-11,0.3329941101274488,8.779019178284386e-13,0.2869244266329004,0.2051936502878782,1.9668294770625041e-13,0.1425246691394655,5.7669979902641436e-12,0.5313236442735751,3.536670956094668e-12,7.756330300257019e-13,3.4815039740010434e-11,1.2955192474350952e-12,2.0417001422856631e-13,6.847161726497575e-13,0.4670356850341837,0.4330966744175481,6.2658767063794585e-12,0.4353773284938054,0.2666280669488428,1.0656532947739272e-11,0.2157969362784371,0.0
9.96436710920534e-10,0.2024720979203684,1.1639023078657829e-11,0.3329941101274871,8.779019178284386e-13,0.2869244266329012,0.2051936502877604,2.0557167079715557e-13,0.1425246691396482,5.738631791984972e-12,0.5313236442735751,3.494732281339452e-12,7.735756479831934e-13,3.483152655192612e-11,1.2908563107316697e-12,1.993405440714469e-13,6.847161726497575e-13,0.4670356850342119,0.4330966744175695,6.27520257978631e-12,0.4353773284938064,0.2666280669488428,1.0617789633626806e-11,0.2157969362784147,0.0
9.842007209215351e-10,0.2024720979198546,1.2010649419469388e-11,0.3329941101275291,8.123779426938428e-13,0.2869244266328977,0.205193650287564,2.2779347852441845e-13,0.1425246691397508,5.724476448421001e-12,0.5313236442735751,3.458455744009825e-12,7.735756479831934e-13,3.454114771983541e-11,1.3140599719463353e-12,2.0417001422856631e-13,6.881856196017111e-13,0.4670356850342478,0.4330966744175537,6.284639475495624e-12,0.4353773284938064,0.266628066948842,1.05973979591667e-11,0.2157969362794841,0.0
9.816036872223322e-10,0.202472097919505,1.2301805407677335e-11,0.3329941101275539,8.123779426938428e-13,0.2869244266329016,0.2051936502870299,2.355685091437465e-13,0.1425246691398729,5.717426532214631e-12,0.5313236442735777,3.321287689317387e-12,7.71525204834589e-13,3.4386105074446505e-11,1.3651302310790925e-12,2.139399768452677e-13,6.916689443414725e-13,0.4670356850342885,0.4330966744176696,6.321942969123029e-12,0.4353773284938113,0.266628066948842,1.0678964657007128e-11,0.2157969362796056,0.0
9.783138743557627e-10,0.2024720979190712,1.2510117941566534e-11,0.3329941101275681,7.966544091075889e-13,0.2869244266329186,0.2051936502867824,2.40019809583103e-13,0.1425246691399614,5.703215677499429e-12,0.5313236442735784,3.2215480283426245e-12,7.71525204834589e-13,3.3920866115977326e-11,1.4208634269152753e-12,2.28428387316626e-13,6.916689443414725e-13,0.4670356850343088,0.4330966744176741,6.340594715936732e-12,0.4353773284938182,0.2666280669489027,1.0903269606621356e-11,0.2157969362796317,0.0
9.74637259787414e-10,0.2024720979186312,1.269711419338293e-11,0.3329941101276003,7.94038446105816e-13,0.2869244266329225,0.2051936502865801,2.489050632270562e-13,0.142524669140036,5.685507620256658e-12,0.5313236442735784,3.1864094696132383e-12,7.705017179837625e-13,3.3742675320524995e-11,1.439459662577747e-12,2.3819834993332734e-13,6.951245135056183e-13,0.4670356850343292,0.4330966744176696,6.340594715936732e-12,0.4353773284938251,0.2666280669488933,1.1088829507399645e-11,0.215796936279656,0.0
8.88957796263412e-10,0.202472097917812,1.2938559945663286e-11,0.3329941101282735,1.9392820682639922e-13,0.2869244266328799,0.2051936502847695,5.822599347116153e-13,0.1425246691390918,5.901612531999945e-12,0.5313236442735204,4.941130837821106e-12,2.082674310788235e-13,3.3930747100896497e-11,2.247368957597473e-12,1.2980172492405018e-12,5.839217998016011e-13,0.4670356850329105,0.4330966744170553,4.722888746755416e-12,0.4353773284950093,0.2666280669427591,1.290570254830481e-11,0.2157969362818546,0.0
8.907057313933818e-10,0.2024720979178099,1.2938559945663286e-11,0.3329941101282593,1.9392820682639922e-13,0.2869244266328803,0.2051936502847871,5.700336036529309e-13,0.1425246691390936,5.901612531999945e-12,0.5313236442735204,4.936606678995759e-12,2.1237525626993659e-13,3.382183422218077e-11,2.321642877944896e-12,1.2882472866238004e-12,5.839217998016011e-13,0.4670356850329042,0.4330966744170564,4.722888746755416e-12,0.4353773284950299,0.2666280669427598,1.3085145814106802e-11,0.215796936281862,0.0
8.91194229524217e-10,0.2024720979178141,1.2936193782842054e-11,0.3329941101282593,1.9130530493072229e-13,0.2869244266328803,0.205193650284795,5.555937654388998e-13,0.1425246691390964,5.89808757389676e-12,0.5313236442735204,4.9241305477565326e-12,2.1442569941854122e-13,3.3729408155380725e-11,2.391309372740125e-12,1.2882472866238004e-12,5.839217998016011e-13,0.4670356850328995,0.4330966744170564,4.722888746755416e-12,0.4353773284950535,0.2666280669427605,1.310349745375916e-11,0.2157969362819181,0.0
8.92171225785887e-10,0.2024720979178141,1.2936193782842054e-11,0.3329941101282574,1.9130530493072229e-13,0.2869244266328811,0.2051936502848048,5.467015729010427e-13,0.1425246691390983,5.89808757389676e-12,0.5313236442735197,4.911654416517308e-12,2.1955701146048057e-13,3.3604063975900544e-11,2.4981128277090647e-12,1.293132267932151e-12,5.839217998016011e-13,0.467035685032898,0.4330966744170891,4.732103597859805e-12,0.4353773284950898,0.2666280669427612,1.3117772493242974e-11,0.2157969362819256,0.0
8.925051808716943e-10,0.2024720979178141,1.2936193782842054e-11,0.3329941101282593,1.9130530493072229e-13,0.2869244266328818,0.2051936502848087,5.389230728347627e-13,0.1425246691391001,5.894507104642344e-12,0.5313236442735197,4.899192163065891e-12,2.2468832350242e-13,3.351829924724825e-11,2.5863200470155334e-12,1.293132267932151e-12,5.873912467535547e-13,0.4670356850328948,0.4330966744170778,4.732103597859805e-12,0.4353773284951163,0.2666280669427605,1.3158555842163187e-11,0.2157969362819237,0.0
8.94330387524178e-10,0.202472097917812,1.2933820681126916e-11,0.3329941101282562,1.9392820682639922e-13,0.2869244266328811,0.2051936502848323,5.33368488264685e-13,0.1425246691391011,5.894507104642344e-12,0.5313236442735185,4.890129967627388e-12,2.298161660974074e-13,3.3445690661437766e-11,2.646716179555142e-12,1.293132267932151e-12,5.839217998016011e-13,0.4670356850328933,0.4330966744170756,4.741540493569119e-12,0.4353773284952116,0.2666280669427591,1.3170790846839252e-11,0.2157969362819219,0.0
8.973892740016253e-10,0.2024720979178331,1.2926722192663219e-11,0.332994110128234,1.9392820682639922e-13,0.2869244266328815,0.2051936502848775,5.222558496775775e-13,0.1425246691391122,5.887457188435974e-12,0.5313236442735185,4.873115799775008e-12,2.308396529482337e-13,3.3472058458272613e-11,2.6373903061482906e-12,1.2882472866238004e-12,5.839217998016011e-13,0.4670356850328901,0.4330966744170666,4.7509773892784316e-12,0.4353773284953058,0.2666280669427504,1.3219729130820036e-11,0.2157969362819499,0.0
9.035590053940723e-10,0.2024720979178415,1.2907785951199456e-11,0.3329941101281369,1.9392820682639922e-13,0.2869244266328831,0.2051936502849659,5.111432110904701e-13,0.1425246691391868,5.883876719181558e-12,0.5313236442735165,4.858377589123109e-12,2.308396529482337e-13,3.365685508072147e-11,2.5770496847599134e-12,1.2542744620702706e-12,5.804384750618398e-13,0.4670356850328901,0.4330966744171048,4.778955009498986e-12,0.4353773284954207,0.2666280669427562,1.3270707449608564e-11,0.215796936281978,0.0
9.18443099351407e-10,0.2024720979178689,1.2898321299914528e-11,0.3329941101279576,2.017899736195261e-13,0.2869244266328854,0.2051936502849972,4.933657649086598e-13,0.14252466913928,5.890982146539159e-12,0.5313236442735153,4.864053604336505e-12,2.31870078692964e-13,3.3769043117359836e-11,2.530642362330582e-12,1.225075596522629e-12,5.734857033701246e-13,0.4670356850328901,0.4330966744171206,4.685363208523086e-12,0.4353773284955297,0.2666280669427576,1.3203415791251947e-11,0.2157969362819836,0.0
9.184941696105398e-10,0.2024720979178773,1.2891215872556927e-11,0.3329941101279693,1.9916707172384923e-13,0.2869244266328831,0.2051936502850051,4.944794573802369e-13,0.1425246691392772,5.901612531999945e-12,0.5313236442735146,4.907130257691961e-12,2.277657229488028e-13,3.3788860598349395e-11,2.5213164889237305e-12,1.225075596522629e-12,5.734857033701246e-13,0.4670356850328901,0.4330966744171127,4.6948001042324e-12,0.4353773284955945,0.2666280669427605,1.3168750812031504e-11,0.215796936281978,0.0
9.117591126539535e-10,0.2024720979178499,1.2893575096484255e-11,0.3329941101280961,1.9916707172384923e-13,0.2869244266328909,0.2051936502849717,5.10032988065845e-13,0.1425246691391495,5.9122429174607305e-12,0.5313236442735146,4.917330431730704e-12,2.2673876665102455e-13,3.360733913382319e-11,2.5677793225042933e-12,1.2493339696106889e-12,5.804384750618398e-13,0.4670356850328901,0.4330966744170981,4.704014955336788e-12,0.4353773284956721,0.2666280669427605,1.3164672477139485e-11,0.2157969362819705,0.0
9.079292873082068e-10,0.2024720979178457,1.2893575096484255e-11,0.3329941101281295,2.017899736195261e-13,0.2869244266328984,0.2051936502848755,5.189217111567501e-13,0.1425246691390964,5.9228733029215156e-12,0.5313236442735153,4.976269396550492e-12,2.2263441090686345e-13,3.377237378643372e-11,2.539912724586202e-12,1.283417816466681e-12,5.908745714933161e-13,0.4670356850328933,0.4330966744171104,4.732103597859805e-12,0.4353773284957595,0.2666280669427591,1.3148359137571395e-11,0.2157969362819536,0.0
9.059757388740763e-10,0.2024720979178436,1.2893575096484255e-11,0.3329941101281505,2.070288385169761e-13,0.2869244266329012,0.2051936502848559,5.289241267192324e-13,0.1425246691390796,5.9228733029215156e-12,0.5313236442735172,5.020484028506189e-12,2.1545612516327142e-13,3.383504587617381e-11,2.5120461266681104e-12,1.283417816466681e-12,5.943301406574619e-13,0.4670356850328933,0.4330966744171262,4.732103597859805e-12,0.4353773284958685,0.2666280669427583,1.3136124132895331e-11,0.2157969362819518,0.0
9.049982985231964e-10,0.2024720979178373,1.2886483546914462e-11,0.3329941101281369,2.017899736195261e-13,0.2869244266329024,0.2051936502848519,5.444811268517924e-13,0.1425246691390927,5.9157678755639146e-12,0.5313236442735179,5.034084260557847e-12,2.082674310788235e-13,3.389116765006861e-11,2.488842465453445e-12,1.2785328351583305e-12,5.908745714933161e-13,0.4670356850328933,0.4330966744171442,4.732103597859805e-12,0.4353773284960079,0.2666280669427591,1.3101459153674888e-11,0.2157969362819499,0.0
9.055125538282027e-10,0.202472097917831,1.2877011956735627e-11,0.332994110128135,2.017899736195261e-13,0.2869244266329024,0.2051936502848598,5.578142114881501e-13,0.1425246691391057,5.9122429174607305e-12,0.5313236442735191,5.039746397983436e-12,2.051935010793926e-13,3.4039604468460993e-11,2.275235555515565e-12,1.2639334023845097e-12,5.839217998016011e-13,0.4670356850328917,0.4330966744171611,4.722888746755416e-12,0.4353773284961169,0.2666280669427591,1.3050480834886358e-11,0.2157969362818863,0.0
9.053326976982136e-10,0.2024720979178288,1.2872279631093164e-11,0.3329941101281375,2.017899736195261e-13,0.2869244266329055,0.2051936502848598,5.655927115544301e-13,0.1425246691391393,5.90869020378193e-12,0.5313236442735197,5.037484318570762e-12,2.0314305793078802e-13,3.420130845199765e-11,2.2241652963828078e-12,1.2542744620702706e-12,5.839217998016011e-13,0.4670356850328901,0.4330966744172151,4.722888746755416e-12,0.4353773284961768,0.2666280669427598,1.3028049125618502e-11,0.2157969362818583,0.0
9.06077879392342e-10,0.202472097917831,1.2872279631093164e-11,0.3329941101281344,2.017899736195261e-13,0.2869244266329063,0.2051936502848598,5.678131576036806e-13,0.1425246691391514,5.9051374901031295e-12,0.5313236442735197,5.036346339970521e-12,2.0006565848440521e-13,3.4356406608537775e-11,2.070954518984536e-12,1.2299605778309797e-12,5.804384750618398e-13,0.4670356850328901,0.433096674417232,4.722888746755416e-12,0.4353773284962573,0.2666280669427605,1.300561915107412e-11,0.2157969362818452,0.0
9.053326976982136e-10,0.2024720979178267,1.2872279631093164e-11,0.3329941101281369,2.017899736195261e-13,0.2869244266329075,0.205193650284848,5.72257519149133e-13,0.1425246691391533,5.9051374901031295e-12,0.5313236442735211,5.038622297171003e-12,1.9698478959107038e-13,3.452138574999708e-11,1.9362844660975047e-12,1.225075596522629e-12,5.769551503220782e-13,0.4670356850328917,0.4330966744172803,4.713451851046102e-12,0.4353773284963368,0.266628066942762,1.2954640832285591e-11,0.2157969362818658,0.0
9.054867966540313e-10,0.2024720979178204,1.2874645793914397e-11,0.3329941101281344,1.9916707172384923e-13,0.2869244266329067,0.2051936502848303,5.767053501415377e-13,0.1425246691391467,5.901612531999945e-12,0.5313236442735217,5.0408843765836756e-12,1.928839032938612e-13,3.454775354683193e-11,1.894484569220367e-12,1.225075596522629e-12,5.769551503220782e-13,0.4670356850328917,0.4330966744172803,4.722888746755416e-12,0.4353773284964714,0.2666280669427605,1.2909779148473356e-11,0.2157969362818527,0.0
9.004228473941112e-10,0.2024720979178225,1.2881744282378094e-11,0.3329941101281264,1.9916707172384923e-13,0.2869244266329071,0.205193650284791,5.855906037854909e-13,0.1425246691391067,5.883876719181558e-12,0.5313236442735217,5.0692228192872335e-12,1.8467172235858698e-13,3.445210783326047e-11,1.8062773499138984e-12,1.2396750292964498e-12,5.804384750618398e-13,0.4670356850328917,0.4330966744172792,4.722888746755416e-12,0.4353773284965185,0.2666280669427692,1.290570254830481e-11,0.2157969362817742,0.0
8.973124465683212e-10,0.2024720979178204,1.2891215872556927e-11,0.3329941101281975,2.017899736195261e-13,0.2869244266329103,0.2051936502848028,5.967032423725982e-13,0.1425246691390321,5.883876719181558e-12,0.5313236442735223,5.071484898699907e-12,1.815943229122041e-13,3.4409142202207477e-11,1.8062773499138984e-12,1.307731700705972e-12,5.943301406574619e-13,0.4670356850328901,0.4330966744172601,4.7509773892784316e-12,0.4353773284965715,0.2666280669428226,1.2871037569084363e-11,0.2157969362817704,0.0
8.959499808725012e-10,0.2024720979178162,1.2895948198199392e-11,0.3329941101282005,2.017899736195261e-13,0.2869244266329079,0.205193650284793,5.87817988728645e-13,0.1425246691390181,5.883876719181558e-12,0.5313236442735223,5.065822761274319e-12,1.8467172235858698e-13,3.431349648863602e-11,1.8294810111285642e-12,1.283417816466681e-12,5.943301406574619e-13,0.4670356850328885,0.4330966744172466,4.7509773892784316e-12,0.4353773284966363,0.2666280669428781,1.2840449190032466e-11,0.215796936281806,0.0
8.988547683941305e-10,0.2024720979178288,1.28675473054507e-11,0.3329941101281363,2.070288385169761e-13,0.286924426632902,0.2051936502848146,5.855906037854909e-13,0.1425246691390908,5.883876719181558e-12,0.5313236442735223,5.057884666648249e-12,1.857021481033172e-13,3.4620362132642406e-11,1.8016144132104728e-12,1.2639334023845097e-12,5.804384750618398e-13,0.4670356850328885,0.4330966744172477,4.732103597859805e-12,0.4353773284967238,0.2666280669429583,1.2781314201459892e-11,0.2157969362818433,0.0
9.035074910457295e-10,0.2024720979178288,1.284151257552324e-11,0.3329941101281344,2.017899736195261e-13,0.2869244266329004,0.205193650284848,5.800325497684611e-13,0.1425246691391644,5.883876719181558e-12,0.5313236442735211,5.022746107918863e-12,1.8775259125192179e-13,3.4752367650270344e-11,1.7737478152923813e-12,1.2299605778309797e-12,5.734857033701246e-13,0.4670356850328885,0.4330966744172466,4.844347145649408e-12,0.4353773284967915,0.2666280669429929,1.2683435898774851e-11,0.2157969362818957,0.0
5.644897882461919e-10,0.202472097955069,4.996940361490232e-12,0.3329941101299379,5.031530747601209e-13,0.2869244266328578,0.2051936502856394,2.751271432899216e-12,0.068677631598476,3.0039581933039017e-12,0.5313236442735809,1.2877060528992956e-12,8.012791818945432e-13,6.5894512069064595e-12,8.627321079757166e-12,2.289668454835692e-12,6.638578575746125e-13,0.2944506119657696,0.4330966744177686,8.660072658983609e-12,0.4353773284963536,0.2666280669445205,1.3246237440256436e-11,0.2157969362781418,0.0
5.6523541402953e-10,0.2024720979548542,4.982743384562838e-12,0.3329941101299156,4.952913079669942e-13,0.2869244266328574,0.2051936502857533,2.6912708173121307e-12,0.0686776315984778,2.8976820942716586e-12,0.5313236442735809,1.2639056468088938e-12,8.012791818945432e-13,6.5664140791454876e-12,8.664458039930878e-12,2.2750690220618708e-12,6.673411823143738e-13,0.2944506119657711,0.4330966744177753,8.650635763274295e-12,0.4353773284965637,0.2666280669445249,1.3242159105364417e-11,0.2157969362781436,0.0
5.665463653770074e-10,0.2024720979545531,4.9732717943840035e-12,0.3329941101299119,4.743289094832903e-13,0.286924426632859,0.2051936502858417,2.447923808102104e-12,0.0686776315984769,2.7736979379966442e-12,0.5313236442735803,1.2083667400020204e-12,8.012791818945432e-13,6.734668378527431e-12,8.669120976634304e-12,2.245981178816692e-12,6.707967514785196e-13,0.2944506119657727,0.4330966744178001,8.631984016460592e-12,0.4353773284967277,0.2666280669445169,1.3227885800604078e-11,0.2157969362781455,0.0
5.673430614194784e-10,0.2024720979541656,4.966173305920307e-12,0.3329941101299095,4.245354068288521e-13,0.286924426632857,0.2051936502859163,2.272355914545443e-12,0.068677631598476,2.667421838964401e-12,0.5313236442735809,1.1936285293501214e-12,8.012791818945432e-13,6.5664140791454876e-12,8.678391338889924e-12,2.2264967647345198e-12,6.74280076218281e-13,0.2944506119657696,0.4330966744178023,8.613221247344427e-12,0.4353773284968681,0.2666280669445076,1.3217689096012286e-11,0.215796936278095,0.0
5.678573167244848e-10,0.2024720979537424,4.95907481745661e-12,0.3329941101299088,3.957112415520214e-13,0.286924426632857,0.2051936502859615,2.1979085218504224e-12,0.0686776315984769,2.5575930262533575e-12,0.5313236442735816,1.1800144195106554e-12,8.012791818945432e-13,6.361799975707072e-12,8.720191235767059e-12,2.2168378244202813e-12,6.777495231702346e-13,0.2944506119657634,0.4330966744178102,8.585132604821409e-12,0.4353773284970164,0.2666280669444845,1.3209532426228243e-11,0.2157969362780913,0.0
5.687055271152984e-10,0.2024720979536055,4.951969390099009e-12,0.3329941101299057,3.695030392769638e-13,0.2869244266328487,0.2051936502859792,2.122350906130777e-12,0.0686776315984778,2.4548973964755305e-12,0.5313236442735809,1.1777523400979817e-12,8.002556950437167e-13,5.800859792515212e-12,8.859524225357518e-12,2.2168378244202813e-12,6.812328479099962e-13,0.2944506119657477,0.4330966744178136,8.585132604821409e-12,0.4353773284972599,0.26662806694447,1.3193220821383632e-11,0.2157969362780801,0.0
5.701710215078036e-10,0.2024720979532412,4.9472370644565444e-12,0.3329941101299008,3.6164127248383693e-13,0.286924426632857,0.205193650286042,1.9756730973430336e-12,0.0686776315984788,2.3592516829040733e-12,0.5313236442735809,1.182290376711137e-12,7.981983130012082e-13,5.612788012143709e-12,9.12880881998035e-12,2.2118973319606998e-12,6.847161726497575e-13,0.2944506119657399,0.4330966744178124,8.575806731414559e-12,0.4353773284976094,0.2666280669444556,1.31748674470078e-11,0.2157969362780782,0.0
5.712506023769491e-10,0.2024720979527443,4.94250473881408e-12,0.3329941101298928,3.5640240758638697e-13,0.2869244266328614,0.2051936502861343,1.852334258201083e-12,0.0686776315984825,2.217531713810672e-12,0.5313236442735809,1.1641521080463237e-12,7.971748261503819e-13,5.431322058768728e-12,9.161338354601868e-12,2.2022383916464605e-12,6.881856196017111e-13,0.2944506119657321,0.4330966744178124,8.566480858007708e-12,0.4353773284977764,0.2666280669444274,1.3168750812031504e-11,0.2157969362780764,0.0
5.718678863786407e-10,0.2024720979524979,4.937772413171615e-12,0.3329941101298841,3.328101683131024e-13,0.2869244266328606,0.2051936502861933,1.6634332800080642e-12,0.0686776315984862,2.150224442942772e-12,0.5313236442735809,1.123351411891349e-12,7.940974267039992e-13,5.520361945343666e-12,9.05914232518512e-12,2.153555112016648e-12,6.916689443414725e-13,0.2944506119657352,0.4330966744178124,8.566480858007708e-12,0.4353773284980877,0.2666280669444238,1.3158555842163187e-11,0.2157969362780764,0.0
5.717906148561268e-10,0.2024720979524537,4.935399311456479e-12,0.3329941101298699,3.092318068276257e-13,0.2869244266328543,0.2051936502862718,1.6523206414209568e-12,0.0686776315984918,2.1431467711607866e-12,0.5313236442735809,1.0632605906835124e-12,7.93067000959269e-13,5.708489236866399e-12,8.864131650909712e-12,2.114697306154767e-12,7.020772851973335e-13,0.2944506119657399,0.4330966744178124,8.566480858007708e-12,0.4353773284984893,0.2666280669444245,1.3146320837487124e-11,0.2157969362780576,0.0
